Frame,Visibility,X,Y
14496,1,502,301
14497,1,504,305
14498,1,504,305
14499,1,505,311
14500,1,505,311
14501,1,506,320
14502,1,501,333
14503,1,501,333
14504,1,501,341
14505,1,501,341
14506,1,503,357
14507,1,503,357
14508,1,499,388
14509,1,499,388
14510,0,0,0
14511,1,518,301
14512,1,537,196
14513,1,537,196
14514,1,563,45
14515,1,563,45
14516,1,571,0
14517,1,571,0
14518,0,0,0
14519,0,0,0
14520,0,0,0
14521,0,0,0
14522,0,0,0
14523,0,0,0
14524,0,0,0
14525,0,0,0
14526,0,0,0
14527,0,0,0
14528,0,0,0
14529,0,0,0
14530,0,0,0
14531,0,0,0
14532,0,0,0
14533,0,0,0
14534,0,0,0
14535,0,0,0
14536,0,0,0
14537,0,0,0
14538,0,0,0
14539,0,0,0
14540,0,0,0
14541,0,0,0
14542,0,0,0
14543,0,0,0
14544,0,0,0
14545,0,0,0
14546,0,0,0
14547,0,0,0
14548,0,0,0
14549,0,0,0
14550,0,0,0
14551,0,0,0
14552,0,0,0
14553,0,0,0
14554,0,0,0
14555,0,0,0
14556,0,0,0
14557,0,0,0
14558,0,0,0
14559,0,0,0
14560,0,0,0
14561,0,0,0
14562,0,0,0
14563,0,0,0
14564,0,0,0
14565,0,0,0
14566,0,0,0
14567,0,0,0
14568,0,0,0
14569,0,0,0
14570,0,0,0
14571,0,0,0
14572,1,776,19
14573,1,779,74
14574,1,779,74
14575,1,779,74
14576,1,779,74
14577,1,783,111
14578,1,783,111
14579,1,786,152
14580,1,785,151
14581,1,735,212
14582,1,735,212
14583,0,0,0
14584,1,656,310
14585,1,576,409
14586,1,576,409
14587,1,576,409
14588,1,576,409
14589,1,541,460
14590,1,541,460
14591,1,508,514
14592,1,508,514
14593,1,495,539
14594,1,496,536
14595,1,482,563
14596,1,478,567
14597,1,469,567
14598,1,459,575
14599,1,459,575
14600,1,452,583
14601,1,452,583
14602,1,448,589
14603,1,439,608
14604,1,439,608
14605,1,435,612
14606,1,434,612
14607,1,430,617
14608,1,430,617
14609,1,426,622
14610,1,421,630
14611,1,421,630
14612,1,421,630
14613,1,421,630
14614,1,419,633
14615,1,419,635
14616,1,419,635
14617,1,420,638
14618,1,420,638
14619,1,420,638
14620,1,420,638
14621,1,421,639
14622,1,421,639
14623,1,422,641
14624,1,422,641
14625,1,422,641
14626,1,422,641
14627,1,422,642
14628,1,422,642
14629,1,422,642
14630,1,422,642
14631,1,420,644
14632,1,420,644
14633,1,420,644
14634,1,419,643
14635,1,419,643
14636,1,419,643
14637,1,416,644
14638,1,416,644
14639,1,415,646
14640,0,0,0
14641,0,0,0
14642,0,0,0
14643,0,0,0
14644,0,0,0
14645,0,0,0
14646,0,0,0
14647,0,0,0
14648,0,0,0
14649,0,0,0
14650,0,0,0
14651,0,0,0
14652,0,0,0
14653,0,0,0
14654,0,0,0
14655,0,0,0
14656,0,0,0
14657,0,0,0
14658,0,0,0
14659,0,0,0
14660,0,0,0
14661,0,0,0
14662,0,0,0
14663,0,0,0
14664,0,0,0
14665,0,0,0
14666,1,643,394
14667,1,630,340
14668,1,617,290
14669,1,609,255
14670,1,601,225
14671,1,601,225
14672,1,596,201
14673,1,590,183
14674,1,587,165
14675,1,584,152
14676,1,581,144
14677,1,581,144
14678,1,579,132
14679,1,577,125
14680,1,574,119
14681,1,574,114
14682,1,572,111
14683,1,572,111
14684,1,571,109
14685,1,570,110
14686,1,569,111
14687,1,569,114
14688,1,569,114
14689,1,569,114
14690,1,569,118
14691,1,569,123
14692,1,569,128
14693,1,570,135
14694,1,570,142
14695,1,570,142
14696,1,570,149
14697,1,572,161
14698,1,573,169
14699,1,573,179
14700,1,578,197
14701,1,578,197
14702,1,588,211
14703,1,593,224
14704,1,599,236
14705,1,605,250
14706,1,611,261
14707,1,610,261
14708,1,615,273
14709,1,620,287
14710,1,624,301
14711,1,628,316
14712,1,632,336
14713,1,632,336
14714,1,637,346
14715,1,640,363
14716,1,645,382
14717,1,648,397
14718,1,649,403
14719,1,649,403
14720,1,620,375
14721,1,609,361
14722,1,601,345
14723,1,590,335
14724,1,581,330
14725,1,581,330
14726,1,573,325
14727,1,566,322
14728,1,557,320
14729,1,548,319
14730,1,543,320
14731,1,543,320
14732,1,536,320
14733,1,532,322
14734,1,526,327
14735,1,521,330
14736,1,517,335
14737,1,517,337
14738,1,513,345
14739,1,510,351
14740,1,506,357
14741,1,499,377
14742,1,499,377
14743,1,499,377
14744,1,496,387
14745,1,496,394
14746,1,498,355
14747,1,502,321
14748,1,509,301
14749,1,509,301
14750,1,513,278
14751,1,518,257
14752,1,522,246
14753,1,529,223
14754,1,529,223
14755,1,529,223
14756,1,534,213
14757,1,536,205
14758,1,542,201
14759,1,542,199
14760,1,547,194
14761,1,547,194
14762,1,553,191
14763,1,555,191
14764,1,558,192
14765,1,562,196
14766,1,565,199
14767,1,565,199
14768,1,570,206
14769,1,571,213
14770,1,575,223
14771,1,579,234
14772,1,580,245
14773,1,580,245
14774,1,583,263
14775,1,586,276
14776,0,0,0
14777,0,0,0
14778,0,0,0
14779,0,0,0
14780,1,595,342
14781,1,587,328
14782,1,582,314
14783,1,580,309
14784,1,580,307
14785,1,580,305
14786,1,580,305
14787,1,580,305
14788,1,581,308
14789,1,582,311
14790,1,582,311
14791,1,582,315
14792,1,572,301
14793,1,559,291
14794,1,552,285
14795,1,545,280
14796,1,545,280
14797,1,537,276
14798,1,531,273
14799,1,524,273
14800,1,514,273
14801,1,514,273
14802,1,514,273
14803,1,508,276
14804,1,504,280
14805,1,495,290
14806,1,490,298
14807,1,490,298
14808,1,490,298
14809,1,485,308
14810,1,481,318
14811,1,477,328
14812,1,470,350
14813,1,470,350
14814,1,470,350
14815,1,466,368
14816,1,465,374
14817,1,461,398
14818,1,456,412
14819,1,455,430
14820,1,455,430
14821,1,453,446
14822,1,450,439
14823,1,454,374
14824,1,459,329
14825,1,462,299
14826,1,462,299
14827,1,463,272
14828,1,466,247
14829,1,469,228
14830,1,472,213
14831,1,473,201
14832,1,474,200
14833,1,476,188
14834,1,478,182
14835,1,481,175
14836,1,482,169
14837,1,485,164
14838,1,485,164
14839,1,488,162
14840,1,491,160
14841,1,493,159
14842,1,496,160
14843,1,499,160
14844,1,499,160
14845,1,502,162
14846,1,504,168
14847,1,507,173
14848,1,510,178
14849,1,513,184
14850,1,513,184
14851,1,516,192
14852,1,519,200
14853,1,516,212
14854,1,511,232
14855,1,506,251
14856,1,506,251
14857,1,501,261
14858,1,499,270
14859,1,497,286
14860,1,494,301
14861,1,493,316
14862,1,493,316
14863,1,491,330
14864,1,490,342
14865,1,491,357
14866,1,490,373
14867,1,487,389
14868,1,487,389
14869,1,487,403
14870,1,487,427
14871,1,485,444
14872,1,489,400
14873,1,495,360
14874,1,495,360
14875,1,498,323
14876,1,502,301
14877,1,507,282
14878,1,508,270
14879,1,511,257
14880,1,511,257
14881,1,514,249
14882,1,516,242
14883,1,520,235
14884,1,525,230
14885,1,525,230
14886,1,525,230
14887,1,527,227
14888,1,530,227
14889,0,0,0
14890,1,536,274
14891,1,540,292
14892,1,540,292
14893,1,542,310
14894,1,545,330
14895,1,546,345
14896,1,552,379
14897,1,552,379
14898,1,552,379
14899,1,553,396
14900,1,556,416
14901,1,555,421
14902,1,545,384
14903,1,542,353
14904,1,542,353
14905,1,538,325
14906,1,535,306
14907,1,532,289
14908,1,531,280
14909,1,531,271
14910,1,531,270
14911,1,529,264
14912,1,529,255
14913,1,528,252
14914,1,528,248
14915,1,528,249
14916,1,528,249
14917,1,528,248
14918,1,534,281
14919,1,544,310
14920,1,551,343
14921,1,558,369
14922,1,558,369
14923,1,564,394
14924,1,570,417
14925,1,576,444
14926,1,580,465
14927,1,588,449
14928,1,589,449
14929,1,599,418
14930,1,601,399
14931,1,604,386
14932,1,612,377
14933,1,617,370
14934,1,617,370
14935,1,622,363
14936,1,623,357
14937,1,627,355
14938,1,633,351
14939,1,636,349
14940,1,636,349
14941,1,641,352
14942,1,642,355
14943,1,644,357
14944,1,644,358
14945,1,644,363
14946,1,643,365
14947,1,642,368
14948,1,643,377
14949,1,643,384
14950,1,642,394
14951,1,643,404
14952,1,642,403
14953,1,644,415
14954,1,645,427
14955,1,644,446
14956,1,646,454
14957,1,646,453
14958,1,647,453
14959,1,650,450
14960,1,650,450
14961,1,649,449
14962,1,652,451
14963,1,651,451
14964,1,651,452
14965,1,651,452
14966,1,651,457
14967,1,654,457
14968,1,654,458
14969,1,653,457
14970,1,653,457
14971,1,653,457
14972,1,653,457
14973,1,654,457
14974,1,654,457
14975,1,654,457
14976,1,654,457
14977,1,654,457
14978,1,654,457
14979,1,654,457
14980,1,654,457
14981,1,654,457
14982,1,654,457
14983,1,654,457
14984,1,654,457
14985,1,654,457
14986,1,654,457
14987,1,654,457
14988,1,654,457
14989,1,654,457
14990,1,654,457
14991,1,654,457
14992,1,654,457
14993,1,654,457
14994,1,654,457
14995,1,654,457
14996,1,654,457
14997,1,654,457
14998,0,0,0
14999,0,0,0
15000,0,0,0
15001,0,0,0
15002,0,0,0
15003,0,0,0
15004,0,0,0
15005,0,0,0
15006,0,0,0
15007,0,0,0
15008,0,0,0
15009,0,0,0
15010,0,0,0
15011,0,0,0
15012,0,0,0
15013,0,0,0
15014,0,0,0
15015,0,0,0
15016,0,0,0
15017,0,0,0
15018,0,0,0
15019,0,0,0
15020,0,0,0
15021,0,0,0
15022,0,0,0
15023,0,0,0
15024,0,0,0
15025,0,0,0
15026,0,0,0
15027,0,0,0
15028,0,0,0
15029,0,0,0
15030,0,0,0
15031,0,0,0
15032,0,0,0
15033,0,0,0
15034,0,0,0
15035,0,0,0
15036,0,0,0
15037,0,0,0
15038,0,0,0
15039,0,0,0
15040,0,0,0
15041,0,0,0
15042,0,0,0
15043,0,0,0
15044,0,0,0
15045,0,0,0
15046,0,0,0
15047,0,0,0
15048,0,0,0
15049,0,0,0
15050,0,0,0
15051,0,0,0
15052,0,0,0
15053,0,0,0
15054,0,0,0
15055,0,0,0
15056,1,651,257
15057,1,649,256
15058,1,646,257
15059,1,645,260
15060,1,643,265
15061,1,643,265
15062,1,640,267
15063,1,638,273
15064,1,636,281
15065,1,634,289
15066,1,632,298
15067,1,632,298
15068,1,630,305
15069,1,630,314
15070,1,628,321
15071,1,621,286
15072,1,610,217
15073,1,610,217
15074,1,605,165
15075,1,599,117
15076,1,595,79
15077,1,591,43
15078,1,587,12
15079,1,587,13
15080,1,584,2
15081,0,0,0
15082,0,0,0
15083,0,0,0
15084,0,0,0
15085,0,0,0
15086,0,0,0
15087,0,0,0
15088,0,0,0
15089,0,0,0
15090,0,0,0
15091,0,0,0
15092,0,0,0
15093,0,0,0
15094,0,0,0
15095,0,0,0
15096,0,0,0
15097,0,0,0
15098,0,0,0
15099,0,0,0
15100,0,0,0
15101,0,0,0
15102,0,0,0
15103,0,0,0
15104,0,0,0
15105,0,0,0
15106,0,0,0
15107,0,0,0
15108,0,0,0
15109,0,0,0
15110,1,528,6
15111,1,527,28
15112,1,527,52
15113,1,526,75
15114,1,525,77
15115,1,523,101
15116,1,524,132
15117,1,523,155
15118,1,522,179
15119,1,521,207
15120,1,521,207
15121,1,521,234
15122,1,520,257
15123,1,520,288
15124,1,520,316
15125,1,522,341
15126,1,522,341
15127,1,519,371
15128,1,522,363
15129,1,530,319
15130,1,537,297
15131,1,537,297
15132,1,537,297
15133,1,539,293
15134,1,542,288
15135,1,545,286
15136,1,547,284
15137,1,548,285
15138,1,548,285
15139,1,551,287
15140,1,553,289
15141,1,556,293
15142,1,560,300
15143,1,560,300
15144,1,560,300
15145,1,568,294
15146,1,569,285
15147,1,575,283
15148,1,582,281
15149,1,587,280
15150,1,587,280
15151,1,593,280
15152,1,597,282
15153,1,602,285
15154,1,606,289
15155,1,609,294
15156,1,609,293
15157,1,614,300
15158,1,619,310
15159,1,621,318
15160,1,626,329
15161,1,629,339
15162,1,629,339
15163,1,635,354
15164,1,638,366
15165,1,640,379
15166,1,644,394
15167,0,0,0
15168,1,638,394
15169,1,612,358
15170,1,597,347
15171,1,587,329
15172,1,584,320
15173,1,575,306
15174,1,575,306
15175,1,569,304
15176,1,564,302
15177,1,559,298
15178,1,553,297
15179,1,548,296
15180,1,548,296
15181,1,542,296
15182,1,539,299
15183,1,535,301
15184,1,528,310
15185,1,528,310
15186,1,528,310
15187,1,525,317
15188,1,523,323
15189,1,519,330
15190,1,516,322
15191,1,514,314
15192,1,514,314
15193,1,514,307
15194,1,513,300
15195,1,511,295
15196,1,510,289
15197,1,509,287
15198,1,509,287
15199,1,509,287
15200,1,509,290
15201,1,510,292
15202,1,510,297
15203,1,510,301
15204,1,510,301
15205,1,510,306
15206,1,509,314
15207,1,509,326
15208,1,509,346
15209,1,509,346
15210,1,509,346
15211,1,509,358
15212,1,510,371
15213,1,511,386
15214,1,510,417
15215,1,510,417
15216,1,510,417
15217,1,509,351
15218,1,514,293
15219,1,515,251
15220,1,516,217
15221,1,518,186
15222,1,518,186
15223,1,519,160
15224,1,521,140
15225,1,522,116
15226,1,523,101
15227,1,525,87
15228,1,525,87
15229,1,527,76
15230,1,528,67
15231,1,529,56
15232,1,530,48
15233,1,532,44
15234,1,532,44
15235,1,533,37
15236,1,535,34
15237,1,536,32
15238,1,538,30
15239,1,540,31
15240,1,540,31
15241,1,541,32
15242,1,542,33
15243,1,545,37
15244,1,546,42
15245,1,549,47
15246,1,549,47
15247,1,551,54
15248,1,554,61
15249,1,557,72
15250,1,559,82
15251,1,561,92
15252,1,561,92
15253,1,563,102
15254,1,564,113
15255,1,566,126
15256,1,569,138
15257,1,570,152
15258,1,570,153
15259,1,571,164
15260,1,572,183
15261,1,585,213
15262,1,601,250
15263,1,601,250
15264,1,601,250
15265,1,609,269
15266,1,619,298
15267,1,627,316
15268,1,632,333
15269,1,638,350
15270,1,638,350
15271,1,644,369
15272,1,649,389
15273,1,653,406
15274,1,659,443
15275,1,659,443
15276,1,659,443
15277,1,661,450
15278,1,639,411
15279,1,634,391
15280,1,625,371
15281,1,615,353
15282,1,615,354
15283,1,608,344
15284,1,600,336
15285,1,591,326
15286,1,577,318
15287,1,577,318
15288,1,577,318
15289,1,574,312
15290,1,570,310
15291,1,565,309
15292,1,560,308
15293,1,556,310
15294,1,556,310
15295,1,554,312
15296,1,549,317
15297,1,546,323
15298,1,543,328
15299,1,540,335
15300,1,540,336
15301,1,538,339
15302,1,536,350
15303,1,534,361
15304,1,533,371
15305,0,0,0
15306,1,548,335
15307,1,561,292
15308,1,575,260
15309,1,585,233
15310,1,598,212
15311,1,604,194
15312,1,604,194
15313,1,612,179
15314,1,622,162
15315,1,631,148
15316,1,639,139
15317,1,646,129
15318,1,646,129
15319,1,653,121
15320,1,661,115
15321,1,667,112
15322,1,674,108
15323,1,681,107
15324,1,681,107
15325,1,689,108
15326,1,696,109
15327,1,701,112
15328,1,708,118
15329,1,712,123
15330,1,712,123
15331,1,719,132
15332,1,724,142
15333,1,730,155
15334,1,736,171
15335,1,741,184
15336,1,746,202
15337,1,749,218
15338,1,753,236
15339,1,757,256
15340,1,762,278
15341,1,762,278
15342,1,764,297
15343,1,765,312
15344,0,0,0
15345,0,0,0
15346,1,727,320
15347,1,727,320
15348,1,703,301
15349,1,694,290
15350,1,683,285
15351,1,679,281
15352,1,671,280
15353,1,671,280
15354,1,668,278
15355,1,665,279
15356,1,662,281
15357,1,659,283
15358,1,657,286
15359,1,657,286
15360,1,655,289
15361,1,646,287
15362,1,637,270
15363,1,621,251
15364,1,621,250
15365,1,616,242
15366,1,616,242
15367,1,611,237
15368,1,604,234
15369,1,599,230
15370,1,596,228
15371,1,596,228
15372,1,591,227
15373,1,583,231
15374,1,578,234
15375,1,573,238
15376,1,574,239
15377,1,574,240
15378,1,570,244
15379,1,567,251
15380,1,562,259
15381,1,560,269
15382,1,557,279
15383,1,557,279
15384,1,554,290
15385,1,551,302
15386,1,548,317
15387,1,545,330
15388,1,541,344
15389,1,541,344
15390,1,540,363
15391,1,539,378
15392,1,536,395
15393,1,535,398
15394,1,529,335
15395,1,529,335
15396,1,528,294
15397,1,530,224
15398,1,530,224
15399,1,530,199
15400,1,531,178
15401,1,531,178
15402,1,532,160
15403,1,531,147
15404,1,533,133
15405,1,536,125
15406,1,535,115
15407,1,535,115
15408,1,537,108
15409,1,537,103
15410,1,539,99
15411,1,540,94
15412,1,542,93
15413,1,542,94
15414,1,544,92
15415,1,545,93
15416,1,546,96
15417,1,548,97
15418,1,549,101
15419,1,549,101
15420,1,551,106
15421,1,554,111
15422,1,555,119
15423,1,557,126
15424,1,559,134
15425,1,559,134
15426,1,561,144
15427,1,564,153
15428,1,564,163
15429,1,567,187
15430,1,567,187
15431,1,568,187
15432,1,571,203
15433,1,574,213
15434,1,575,224
15435,1,577,238
15436,1,575,251
15437,1,576,250
15438,1,581,261
15439,1,581,278
15440,1,582,291
15441,1,584,304
15442,1,585,313
15443,1,585,313
15444,1,585,308
15445,1,585,305
15446,1,584,304
15447,1,584,303
15448,1,584,303
15449,1,584,302
15450,1,584,302
15451,1,584,302
15452,1,585,303
15453,1,586,306
15454,1,586,309
15455,1,587,309
15456,1,587,314
15457,1,587,313
15458,1,586,315
15459,1,587,313
15460,1,587,313
15461,1,587,313
15462,1,589,312
15463,1,588,313
15464,1,588,313
15465,1,588,313
15466,1,588,313
15467,1,588,313
15468,1,588,313
15469,1,588,313
15470,1,588,313
15471,1,590,313
15472,1,590,313
15473,1,590,313
15474,1,590,313
15475,1,590,313
15476,1,590,313
15477,1,590,313
15478,1,590,313
15479,1,590,313
15480,1,591,313
15481,1,591,313
15482,1,591,313
15483,0,0,0
15484,0,0,0
15485,0,0,0
15486,0,0,0
15487,0,0,0
15488,0,0,0
15489,0,0,0
15490,0,0,0
15491,0,0,0
15492,0,0,0
15493,0,0,0
15494,0,0,0
15495,0,0,0
15496,0,0,0
15497,0,0,0
15498,0,0,0
15499,0,0,0
15500,0,0,0
15501,0,0,0
15502,0,0,0
15503,0,0,0
15504,0,0,0
15505,0,0,0
15506,0,0,0
15507,0,0,0
15508,0,0,0
15509,0,0,0
15510,0,0,0
15511,0,0,0
15512,0,0,0
15513,0,0,0
15514,0,0,0
15515,0,0,0
15516,0,0,0
15517,0,0,0
15518,0,0,0
15519,0,0,0
15520,0,0,0
15521,0,0,0
15522,0,0,0
15523,0,0,0
15524,0,0,0
15525,1,614,261
15526,1,613,262
15527,1,611,267
15528,1,611,267
15529,1,610,274
15530,1,611,280
15531,1,608,287
15532,1,606,294
15533,1,605,307
15534,1,605,307
15535,1,605,315
15536,1,604,326
15537,1,630,192
15538,1,630,192
15539,1,644,133
15540,1,644,133
15541,1,652,85
15542,1,659,43
15543,1,673,1
15544,0,0,0
15545,0,0,0
15546,0,0,0
15547,0,0,0
15548,0,0,0
15549,0,0,0
15550,0,0,0
15551,0,0,0
15552,0,0,0
15553,0,0,0
15554,0,0,0
15555,0,0,0
15556,0,0,0
15557,0,0,0
15558,0,0,0
15559,0,0,0
15560,0,0,0
15561,0,0,0
15562,0,0,0
15563,0,0,0
15564,0,0,0
15565,0,0,0
15566,0,0,0
15567,0,0,0
15568,0,0,0
15569,0,0,0
15570,0,0,0
15571,0,0,0
15572,0,0,0
15573,0,0,0
15574,0,0,0
15575,0,0,0
15576,0,0,0
15577,0,0,0
15578,0,0,0
15579,0,0,0
15580,0,0,0
15581,1,819,12
15582,1,819,12
15583,1,820,41
15584,1,823,65
15585,1,825,92
15586,1,826,121
15587,1,828,148
15588,1,828,148
15589,1,828,176
15590,1,831,204
15591,1,833,238
15592,1,833,267
15593,1,835,294
15594,1,835,294
15595,1,835,323
15596,1,836,348
15597,0,0,0
15598,0,0,0
15599,1,667,327
15600,1,667,326
15601,1,636,317
15602,1,604,307
15603,1,586,303
15604,1,571,301
15605,1,556,299
15606,1,556,299
15607,1,546,299
15608,1,526,303
15609,1,526,303
15610,1,522,305
15611,1,515,308
15612,1,515,308
15613,1,510,312
15614,1,503,319
15615,1,499,322
15616,1,496,330
15617,0,0,0
15618,1,492,321
15619,1,493,295
15620,1,492,282
15621,1,494,270
15622,1,495,259
15623,1,496,252
15624,1,496,252
15625,1,497,246
15626,1,497,239
15627,1,498,235
15628,1,501,232
15629,1,501,232
15630,1,501,232
15631,1,502,232
15632,1,503,234
15633,1,504,236
15634,1,507,245
15635,1,507,246
15636,1,507,246
15637,1,508,253
15638,1,511,262
15639,1,511,272
15640,1,512,283
15641,1,514,296
15642,1,514,296
15643,1,514,305
15644,1,554,321
15645,1,571,321
15646,1,583,330
15647,1,590,337
15648,1,591,338
15649,1,598,340
15650,1,602,342
15651,1,612,349
15652,1,617,356
15653,1,622,360
15654,1,623,363
15655,1,626,365
15656,1,627,355
15657,1,613,347
15658,1,615,347
15659,1,618,342
15660,0,0,0
15661,1,627,339
15662,1,630,339
15663,1,632,344
15664,1,638,344
15665,1,641,344
15666,0,0,0
15667,1,645,346
15668,1,645,346
15669,1,650,348
15670,1,650,347
15671,1,650,348
15672,1,650,348
15673,1,652,347
15674,1,652,348
15675,1,652,348
15676,1,652,348
15677,1,652,348
15678,1,652,348
15679,1,652,348
15680,1,651,350
15681,1,650,348
15682,1,650,350
15683,1,650,349
15684,1,650,350
15685,1,650,350
15686,1,650,350
15687,1,647,350
15688,1,647,350
15689,1,647,350
15690,1,647,350
15691,1,647,350
15692,1,647,350
15693,1,646,351
15694,1,647,350
15695,1,646,351
15696,1,644,351
15697,1,644,351
15698,1,645,351
15699,1,646,352
15700,1,645,351
15701,1,645,352
15702,1,645,350
15703,1,645,351
15704,1,644,350
15705,1,644,351
15706,1,644,351
15707,1,644,351
15708,0,0,0
15709,0,0,0
15710,0,0,0
15711,0,0,0
15712,0,0,0
15713,0,0,0
15714,0,0,0
15715,0,0,0
15716,0,0,0
15717,0,0,0
15718,0,0,0
15719,0,0,0
15720,0,0,0
15721,0,0,0
15722,0,0,0
15723,0,0,0
15724,0,0,0
15725,0,0,0
15726,0,0,0
15727,0,0,0
15728,0,0,0
15729,0,0,0
15730,0,0,0
15731,0,0,0
15732,0,0,0
15733,0,0,0
15734,0,0,0
15735,0,0,0
15736,0,0,0
15737,0,0,0
15738,0,0,0
15739,0,0,0
15740,0,0,0
15741,0,0,0
15742,1,622,410
15743,1,622,410
15744,1,599,382
15745,1,587,364
15746,1,578,344
15747,1,564,330
15748,1,555,320
15749,1,547,315
15750,1,540,309
15751,1,534,306
15752,1,534,306
15753,1,531,304
15754,1,519,302
15755,1,519,300
15756,1,520,302
15757,1,515,303
15758,1,510,304
15759,1,507,308
15760,1,503,309
15761,1,500,319
15762,1,500,319
15763,1,496,324
15764,1,493,332
15765,1,483,305
15766,1,476,283
15767,1,471,269
15768,1,471,269
15769,1,468,252
15770,1,463,239
15771,1,457,226
15772,1,456,221
15773,1,452,214
15774,1,452,214
15775,1,448,207
15776,1,445,203
15777,1,442,200
15778,1,438,199
15779,1,436,199
15780,1,436,199
15781,1,434,200
15782,1,430,204
15783,1,428,209
15784,1,426,216
15785,1,424,222
15786,1,424,222
15787,1,419,243
15788,1,416,258
15789,1,413,272
15790,1,412,286
15791,1,412,287
15792,1,410,304
15793,1,409,322
15794,1,405,363
15795,1,405,363
15796,1,404,379
15797,1,404,379
15798,1,404,401
15799,1,403,420
15800,1,399,435
15801,0,0,0
15802,0,0,0
15803,1,428,374
15804,1,434,349
15805,1,444,323
15806,1,449,317
15807,1,454,306
15808,1,454,306
15809,1,458,302
15810,1,463,296
15811,1,466,294
15812,1,470,291
15813,1,474,290
15814,1,474,290
15815,1,477,289
15816,1,480,291
15817,1,484,294
15818,1,486,297
15819,1,489,303
15820,1,489,303
15821,1,491,306
15822,1,492,306
15823,1,492,296
15824,1,490,287
15825,1,488,284
15826,1,487,281
15827,1,487,280
15828,1,486,277
15829,1,486,277
15830,1,485,278
15831,1,485,278
15832,1,485,278
15833,1,484,280
15834,1,483,283
15835,1,483,287
15836,1,482,295
15837,1,482,301
15838,1,481,313
15839,1,481,313
15840,1,481,322
15841,1,481,333
15842,1,481,345
15843,1,479,358
15844,1,478,358
15845,1,479,375
15846,1,478,388
15847,1,474,363
15848,1,475,259
15849,1,475,259
15850,1,475,230
15851,1,475,230
15852,1,475,207
15853,1,475,186
15854,1,475,169
15855,1,476,156
15856,1,476,145
15857,1,476,134
15858,1,476,134
15859,1,477,126
15860,1,479,114
15861,1,479,114
15862,1,480,111
15863,1,480,111
15864,1,481,107
15865,1,482,107
15866,1,483,107
15867,1,485,108
15868,1,487,110
15869,1,488,114
15870,1,488,114
15871,1,490,118
15872,1,491,124
15873,1,494,130
15874,1,494,130
15875,1,496,137
15876,1,500,155
15877,1,500,155
15878,1,502,164
15879,1,504,175
15880,1,504,175
15881,1,507,185
15882,1,510,200
15883,1,547,217
15884,1,547,217
15885,1,569,217
15886,1,588,220
15887,1,588,220
15888,1,609,222
15889,1,627,229
15890,1,643,235
15891,1,658,242
15892,1,671,248
15893,1,671,248
15894,1,686,257
15895,1,700,263
15896,1,711,273
15897,1,722,281
15898,1,734,295
15899,1,734,295
15900,1,743,307
15901,1,755,323
15902,1,755,323
15903,1,772,349
15904,1,780,362
15905,1,779,363
15906,1,795,398
15907,1,802,415
15908,1,805,408
15909,1,805,408
15910,1,805,408
15911,1,799,341
15912,1,797,314
15913,1,794,297
15914,1,793,281
15915,1,792,269
15916,1,792,268
15917,1,791,260
15918,1,790,251
15919,1,789,245
15920,1,789,240
15921,1,788,236
15922,1,788,236
15923,1,788,234
15924,1,788,234
15925,1,788,233
15926,1,798,235
15927,1,803,237
15928,1,803,237
15929,1,808,240
15930,1,824,250
15931,1,824,250
15932,1,828,254
15933,1,834,261
15934,1,841,271
15935,1,846,281
15936,1,846,281
15937,1,856,300
15938,1,856,300
15939,1,862,313
15940,1,862,313
15941,1,866,326
15942,1,870,338
15943,1,874,354
15944,1,878,370
15945,1,882,387
15946,1,882,387
15947,1,885,403
15948,1,889,421
15949,1,892,439
15950,1,893,445
15951,1,888,429
15952,1,888,429
15953,1,879,392
15954,1,877,374
15955,1,878,358
15956,1,877,344
15957,1,874,334
15958,1,869,326
15959,1,869,326
15960,1,867,318
15961,1,863,315
15962,1,861,310
15963,1,858,308
15964,1,856,306
15965,1,853,305
15966,1,853,305
15967,1,852,306
15968,1,850,308
15969,1,849,312
15970,1,847,317
15971,1,847,317
15972,1,847,322
15973,1,845,331
15974,1,845,334
15975,1,847,327
15976,1,850,318
15977,1,853,309
15978,1,853,309
15979,1,854,306
15980,1,856,297
15981,1,856,297
15982,1,856,294
15983,1,855,292
15984,1,857,291
15985,1,864,293
15986,1,864,294
15987,1,867,297
15988,1,870,301
15989,1,873,308
15990,1,873,308
15991,1,875,315
15992,1,877,323
15993,1,879,332
15994,1,879,332
15995,1,882,356
15996,1,881,356
15997,1,884,384
15998,1,884,384
15999,1,886,395
16000,1,886,395
16001,1,888,412
16002,1,889,426
16003,0,0,0
16004,1,859,403
16005,1,813,357
16006,1,813,357
16007,1,795,341
16008,1,770,321
16009,1,738,300
16010,1,738,300
16011,1,725,295
16012,1,725,295
16013,1,707,286
16014,1,697,281
16015,1,684,278
16016,1,659,273
16017,1,659,273
16018,1,638,274
16019,1,627,278
16020,1,627,278
16021,1,614,280
16022,1,603,287
16023,1,596,292
16024,1,586,299
16025,1,586,299
16026,1,578,306
16027,1,568,321
16028,1,568,321
16029,1,568,321
16030,1,562,331
16031,1,551,330
16032,0,0,0
16033,1,540,313
16034,1,537,305
16035,1,537,305
16036,1,532,296
16037,1,532,296
16038,1,530,294
16039,1,530,294
16040,1,526,296
16041,1,522,299
16042,1,520,301
16043,1,517,305
16044,1,517,305
16045,1,516,308
16046,1,513,315
16047,1,513,315
16048,1,513,323
16049,1,513,332
